Order_ID,Order_Date,Order_Priority,Ord_id
45762,2010-07-21,LOW,Ord_4720
46151,2009-08-11,CRITICAL,Ord_4721
46407,2009-03-26,NOT SPECIFIED,Ord_4722
46499,2009-07-06,CRITICAL,Ord_4723
46631,2012-11-03,NOT SPECIFIED,Ord_4724
46662,2011-12-29,CRITICAL,Ord_4725
46691,2012-06-24,CRITICAL,Ord_4726
46880,2010-03-07,CRITICAL,Ord_4727
47011,2009-02-19,HIGH,Ord_4728
47201,2009-12-28,CRITICAL,Ord_4729
47457,2009-03-06,LOW,Ord_4730
47522,2012-10-23,HIGH,Ord_4731
47553,2011-05-22,MEDIUM,Ord_4732
47584,2010-07-27,CRITICAL,Ord_4733
47683,2010-01-09,LOW,Ord_4734
47872,2009-12-06,CRITICAL,Ord_4735
47877,2009-08-28,MEDIUM,Ord_4736
47879,2012-11-01,CRITICAL,Ord_4737
47910,2009-08-15,HIGH,Ord_4738
47972,2010-11-10,MEDIUM,Ord_4739
48192,2009-12-16,CRITICAL,Ord_4740
48288,2011-07-22,MEDIUM,Ord_4741
48293,2012-09-04,CRITICAL,Ord_4742
48294,2010-05-26,HIGH,Ord_4743
48322,2012-04-03,MEDIUM,Ord_4744
48353,2012-12-15,NOT SPECIFIED,Ord_4745
48420,2009-11-10,LOW,Ord_4746
48512,2011-03-08,NOT SPECIFIED,Ord_4747
48641,2011-05-12,HIGH,Ord_4748
48672,2012-12-26,HIGH,Ord_4749
48709,2011-08-28,HIGH,Ord_4750
48832,2010-05-05,HIGH,Ord_4751
48836,2009-02-14,CRITICAL,Ord_4752
48935,2010-07-01,LOW,Ord_4753
49026,2011-07-03,LOW,Ord_4754
49925,2010-01-22,HIGH,Ord_4755
50337,2009-04-16,NOT SPECIFIED,Ord_4756
50656,2009-10-25,CRITICAL,Ord_4757
50950,2012-12-30,NOT SPECIFIED,Ord_4758
50977,2012-11-06,LOW,Ord_4759
51011,2010-06-06,LOW,Ord_4760
51171,2010-06-21,HIGH,Ord_4761
51267,2012-03-05,LOW,Ord_4762
51362,2010-02-22,MEDIUM,Ord_4763
51489,2012-03-03,CRITICAL,Ord_4764
51493,2011-06-07,LOW,Ord_4765
51969,2011-04-09,HIGH,Ord_4766
52003,2012-02-18,LOW,Ord_4767
52196,2010-01-30,NOT SPECIFIED,Ord_4768
52292,2010-03-10,NOT SPECIFIED,Ord_4769
52423,2011-11-04,CRITICAL,Ord_4770
52448,2010-10-09,NOT SPECIFIED,Ord_4771
52580,2012-08-28,HIGH,Ord_4772
53056,2011-03-11,CRITICAL,Ord_4773
53060,2010-03-22,CRITICAL,Ord_4774
53283,2011-10-28,HIGH,Ord_4775
53344,2010-02-24,HIGH,Ord_4776
53381,2010-09-26,CRITICAL,Ord_4777
53571,2012-03-15,NOT SPECIFIED,Ord_4778
53635,2012-07-18,NOT SPECIFIED,Ord_4779
53762,2012-01-06,CRITICAL,Ord_4780
54086,2012-06-09,LOW,Ord_4781
54180,2012-10-22,CRITICAL,Ord_4782
54215,2011-10-21,HIGH,Ord_4783
54336,2010-04-15,MEDIUM,Ord_4784
54467,2010-10-18,LOW,Ord_4785
54534,2012-03-19,NOT SPECIFIED,Ord_4786
54564,2010-06-12,HIGH,Ord_4787
54692,2010-05-03,MEDIUM,Ord_4788
54727,2010-12-13,MEDIUM,Ord_4789
54886,2012-04-08,CRITICAL,Ord_4790
54977,2011-10-07,LOW,Ord_4791
55040,2009-12-04,HIGH,Ord_4792
55203,2010-11-04,LOW,Ord_4793
55330,2009-12-08,MEDIUM,Ord_4794
55494,2012-06-25,NOT SPECIFIED,Ord_4795
55554,2009-11-16,CRITICAL,Ord_4796
56006,2011-01-10,CRITICAL,Ord_4797
56130,2011-11-29,MEDIUM,Ord_4798
56162,2011-04-25,NOT SPECIFIED,Ord_4799
56261,2012-02-27,CRITICAL,Ord_4800
56358,2012-01-03,NOT SPECIFIED,Ord_4801
56452,2009-02-14,NOT SPECIFIED,Ord_4802
56483,2009-02-19,HIGH,Ord_4803
56484,2011-11-21,NOT SPECIFIED,Ord_4804
56676,2012-10-25,CRITICAL,Ord_4805
56802,2012-05-29,HIGH,Ord_4807
56868,2011-03-12,LOW,Ord_4808
56869,2010-07-23,LOW,Ord_4809
57190,2010-05-28,MEDIUM,Ord_4810
57248,2009-10-15,CRITICAL,Ord_4811
57318,2010-10-01,MEDIUM,Ord_4812
57350,2011-05-25,HIGH,Ord_4813
57381,2009-07-08,HIGH,Ord_4814
57444,2011-05-14,CRITICAL,Ord_4815
57476,2009-03-16,HIGH,Ord_4816
57633,2011-06-02,HIGH,Ord_4817
57669,2010-08-08,CRITICAL,Ord_4818
57734,2009-09-16,HIGH,Ord_4819
57760,2011-12-07,NOT SPECIFIED,Ord_4820
57891,2010-12-17,MEDIUM,Ord_4821
58084,2012-08-19,MEDIUM,Ord_4822
58179,2011-05-09,MEDIUM,Ord_4823
58279,2009-11-04,MEDIUM,Ord_4824
58369,2012-08-30,HIGH,Ord_4825
58371,2010-11-05,MEDIUM,Ord_4826
58433,2011-01-07,HIGH,Ord_4827
58855,2010-10-31,MEDIUM,Ord_4828
59173,2010-12-20,HIGH,Ord_4829
59363,2009-02-05,HIGH,Ord_4830
59553,2010-12-11,NOT SPECIFIED,Ord_4831
59681,2009-11-06,CRITICAL,Ord_4832
59812,2011-06-22,MEDIUM,Ord_4833
59815,2010-12-15,NOT SPECIFIED,Ord_4834
59971,2011-05-31,CRITICAL,Ord_4835
481,2012-07-10,HIGH,Ord_4836
834,2009-05-22,MEDIUM,Ord_4837
1414,2011-08-15,CRITICAL,Ord_4838
2311,2011-01-05,HIGH,Ord_4839
2438,2010-07-14,HIGH,Ord_4840
2595,2011-12-13,NOT SPECIFIED,Ord_4841
2790,2009-08-18,HIGH,Ord_4842
3395,2009-10-29,NOT SPECIFIED,Ord_4843
4195,2010-05-28,NOT SPECIFIED,Ord_4844
4391,2012-02-17,HIGH,Ord_4845
4422,2011-05-21,MEDIUM,Ord_4846
4741,2012-06-07,NOT SPECIFIED,Ord_4847
4835,2009-10-24,CRITICAL,Ord_4848
5028,2012-04-16,HIGH,Ord_4849
5095,2012-04-21,HIGH,Ord_4850
5317,2009-08-09,LOW,Ord_4851
5735,2009-10-12,MEDIUM,Ord_4852
5856,2009-05-11,HIGH,Ord_4853
5891,2012-12-28,MEDIUM,Ord_4854
6274,2011-07-14,NOT SPECIFIED,Ord_4855
6309,2010-09-06,MEDIUM,Ord_4856
6368,2009-02-22,NOT SPECIFIED,Ord_4857
6978,2010-09-12,HIGH,Ord_4858
7461,2009-12-01,LOW,Ord_4859
9505,2012-07-06,HIGH,Ord_4860
9794,2012-03-24,NOT SPECIFIED,Ord_4861
10148,2009-03-25,LOW,Ord_4862
11045,2012-03-25,MEDIUM,Ord_4863
11074,2011-09-06,HIGH,Ord_4864
12449,2010-01-31,MEDIUM,Ord_4865
14661,2010-01-24,NOT SPECIFIED,Ord_4866
15303,2010-09-13,CRITICAL,Ord_4867
15622,2011-08-25,HIGH,Ord_4868
15778,2010-06-05,HIGH,Ord_4869
16166,2010-01-31,CRITICAL,Ord_4870
16768,2009-07-25,HIGH,Ord_4871
17313,2009-07-05,HIGH,Ord_4872
17447,2012-05-18,LOW,Ord_4873
18145,2010-04-09,MEDIUM,Ord_4874
18215,2010-09-19,MEDIUM,Ord_4875
18598,2010-06-08,CRITICAL,Ord_4876
19234,2009-01-24,HIGH,Ord_4877
19555,2010-11-02,LOW,Ord_4878
19843,2010-07-29,MEDIUM,Ord_4879
20646,2011-03-30,MEDIUM,Ord_4880
21222,2009-03-02,NOT SPECIFIED,Ord_4881
22755,2009-03-30,MEDIUM,Ord_4882
23136,2009-09-25,NOT SPECIFIED,Ord_4883
23685,2012-06-29,NOT SPECIFIED,Ord_4884
23745,2012-05-12,LOW,Ord_4885
25571,2012-08-18,CRITICAL,Ord_4886
26053,2012-01-24,LOW,Ord_4887
26277,2011-06-27,MEDIUM,Ord_4888
26374,2009-05-11,NOT SPECIFIED,Ord_4889
26944,2009-07-11,CRITICAL,Ord_4890
27013,2009-05-07,LOW,Ord_4891
27904,2011-03-09,HIGH,Ord_4892
29767,2011-05-02,HIGH,Ord_4893
29826,2009-09-24,CRITICAL,Ord_4894
30566,2011-01-07,LOW,Ord_4895
30852,2009-05-14,CRITICAL,Ord_4896
31204,2010-08-21,LOW,Ord_4897
32513,2012-02-02,LOW,Ord_4898
32641,2010-03-21,HIGH,Ord_4899
33729,2012-09-19,NOT SPECIFIED,Ord_4900
34083,2012-05-02,NOT SPECIFIED,Ord_4901
34532,2012-11-12,LOW,Ord_4902
35139,2010-01-18,HIGH,Ord_4903
35239,2011-12-11,CRITICAL,Ord_4904
35875,2011-06-14,HIGH,Ord_4905
37125,2010-01-14,HIGH,Ord_4906
37158,2012-09-22,LOW,Ord_4907
37380,2011-01-04,CRITICAL,Ord_4908
37445,2012-02-18,HIGH,Ord_4909
38212,2011-04-04,MEDIUM,Ord_4910
38661,2012-12-02,HIGH,Ord_4911
39110,2010-05-02,MEDIUM,Ord_4912
39235,2010-07-14,MEDIUM,Ord_4913
39270,2011-06-02,HIGH,Ord_4914
39586,2011-05-19,NOT SPECIFIED,Ord_4915
39812,2009-06-20,NOT SPECIFIED,Ord_4916
40673,2012-02-17,LOW,Ord_4917
41413,2011-11-16,LOW,Ord_4918
41824,2010-04-07,NOT SPECIFIED,Ord_4919
42628,2011-05-05,NOT SPECIFIED,Ord_4920
42722,2012-07-10,NOT SPECIFIED,Ord_4921
42753,2012-01-18,MEDIUM,Ord_4922
43013,2011-04-22,LOW,Ord_4923
44198,2011-04-01,CRITICAL,Ord_4924
44834,2009-04-20,MEDIUM,Ord_4926
46053,2012-09-13,HIGH,Ord_4927
47329,2010-10-02,LOW,Ord_4928
47461,2010-04-25,HIGH,Ord_4929
47525,2011-03-03,MEDIUM,Ord_4930
48803,2012-09-11,CRITICAL,Ord_4931
49027,2011-11-04,HIGH,Ord_4932
50822,2012-07-02,MEDIUM,Ord_4933
51714,2009-05-09,NOT SPECIFIED,Ord_4934
51815,2009-05-26,LOW,Ord_4935
51906,2011-01-09,HIGH,Ord_4936
52128,2010-11-22,NOT SPECIFIED,Ord_4937
52675,2011-10-10,MEDIUM,Ord_4938
53189,2011-08-23,CRITICAL,Ord_4939
54307,2012-08-01,HIGH,Ord_4940
54917,2010-09-04,HIGH,Ord_4941
57511,2009-06-10,CRITICAL,Ord_4942
57857,2010-01-05,HIGH,Ord_4943
57861,2012-10-25,MEDIUM,Ord_4944
58247,2011-09-23,NOT SPECIFIED,Ord_4945
58470,2011-08-06,HIGH,Ord_4946
58759,2009-01-21,LOW,Ord_4947
59780,2010-02-20,CRITICAL,Ord_4948
358,2010-09-19,HIGH,Ord_4949
1767,2011-03-13,HIGH,Ord_4950
1863,2010-09-22,NOT SPECIFIED,Ord_4951
2915,2009-03-30,LOW,Ord_4952
3046,2011-11-29,HIGH,Ord_4953
4389,2009-04-05,MEDIUM,Ord_4954
6180,2011-11-04,MEDIUM,Ord_4955
7078,2010-11-04,HIGH,Ord_4956
7654,2010-10-02,HIGH,Ord_4957
7746,2010-05-12,MEDIUM,Ord_4958
8387,2010-03-20,NOT SPECIFIED,Ord_4959
8768,2011-08-18,HIGH,Ord_4960
9504,2012-11-25,MEDIUM,Ord_4961
10341,2012-12-21,HIGH,Ord_4962
10982,2012-10-12,NOT SPECIFIED,Ord_4963
14176,2009-12-03,LOW,Ord_4964
14497,2012-05-20,MEDIUM,Ord_4965
15074,2009-11-28,NOT SPECIFIED,Ord_4966
15104,2012-03-29,MEDIUM,Ord_4967
17445,2011-08-21,NOT SPECIFIED,Ord_4968
18593,2011-09-22,HIGH,Ord_4969
19652,2012-02-06,CRITICAL,Ord_4970
20743,2011-12-15,HIGH,Ord_4971
21862,2010-12-09,NOT SPECIFIED,Ord_4972
22787,2011-05-04,MEDIUM,Ord_4973
23170,2009-05-21,NOT SPECIFIED,Ord_4974
23328,2010-09-15,HIGH,Ord_4975
24260,2010-03-10,NOT SPECIFIED,Ord_4976
24261,2012-09-17,CRITICAL,Ord_4977
26054,2010-12-02,CRITICAL,Ord_4978
27750,2012-10-19,LOW,Ord_4979
27872,2011-10-13,NOT SPECIFIED,Ord_4980
31109,2011-10-28,LOW,Ord_4981
32165,2012-10-14,NOT SPECIFIED,Ord_4982
32325,2012-01-11,CRITICAL,Ord_4983
32931,2010-02-15,LOW,Ord_4984
33189,2009-11-20,LOW,Ord_4985
34311,2009-05-09,HIGH,Ord_4986
35111,2010-05-06,CRITICAL,Ord_4987
35173,2012-03-13,NOT SPECIFIED,Ord_4988
36773,2010-09-23,NOT SPECIFIED,Ord_4989
36997,2010-05-12,NOT SPECIFIED,Ord_4990
37700,2009-08-12,CRITICAL,Ord_4991
38529,2009-02-02,LOW,Ord_4992
40162,2010-01-24,CRITICAL,Ord_4993
40612,2011-02-28,HIGH,Ord_4994
41987,2011-10-21,NOT SPECIFIED,Ord_4995
42083,2011-11-12,CRITICAL,Ord_4996
42151,2010-12-15,HIGH,Ord_4997
42658,2010-06-15,MEDIUM,Ord_4998
43911,2009-01-14,MEDIUM,Ord_4999
44005,2010-03-09,MEDIUM,Ord_5000
44486,2012-09-07,CRITICAL,Ord_5001
45284,2012-07-01,HIGH,Ord_5002
45668,2010-12-12,NOT SPECIFIED,Ord_5003
46023,2012-03-24,NOT SPECIFIED,Ord_5004
46533,2009-07-10,HIGH,Ord_5005
48321,2010-07-29,HIGH,Ord_5006
48673,2012-04-26,NOT SPECIFIED,Ord_5007
48742,2012-04-17,NOT SPECIFIED,Ord_5008
48998,2009-02-16,LOW,Ord_5009
50246,2010-08-18,MEDIUM,Ord_5010
51200,2011-11-18,MEDIUM,Ord_5011
51271,2010-10-25,HIGH,Ord_5012
51297,2012-11-11,LOW,Ord_5013
51842,2011-11-28,LOW,Ord_5014
51968,2009-05-09,MEDIUM,Ord_5015
52578,2011-07-03,CRITICAL,Ord_5016
53027,2010-10-26,LOW,Ord_5017
54214,2012-02-01,MEDIUM,Ord_5018
54342,2009-08-06,LOW,Ord_5019
54656,2012-11-19,HIGH,Ord_5020
54949,2009-10-08,LOW,Ord_5021
55813,2012-07-28,LOW,Ord_5022
56834,2011-01-05,HIGH,Ord_5023
57380,2011-10-20,LOW,Ord_5024
58722,2012-11-10,CRITICAL,Ord_5025
58981,2011-01-31,HIGH,Ord_5026
59686,2011-08-03,LOW,Ord_5027
6791,2011-01-02,MEDIUM,Ord_5028
9895,2010-04-20,LOW,Ord_5029
11846,2010-04-20,LOW,Ord_5030
12450,2009-12-03,NOT SPECIFIED,Ord_5031
16518,2012-09-29,CRITICAL,Ord_5032
17860,2011-06-04,CRITICAL,Ord_5033
17952,2010-11-10,MEDIUM,Ord_5034
18596,2012-02-10,LOW,Ord_5035
21410,2012-01-05,CRITICAL,Ord_5036
22563,2012-05-20,CRITICAL,Ord_5037
26688,2010-08-18,MEDIUM,Ord_5038
26881,2009-01-08,LOW,Ord_5039
26887,2011-05-15,CRITICAL,Ord_5040
29761,2012-03-07,MEDIUM,Ord_5041
31810,2009-05-21,CRITICAL,Ord_5042
36548,2010-10-30,LOW,Ord_5043
39585,2011-12-29,NOT SPECIFIED,Ord_5044
41793,2009-05-15,HIGH,Ord_5045
42949,2009-05-21,NOT SPECIFIED,Ord_5046
43044,2009-10-17,MEDIUM,Ord_5047
46048,2012-11-12,MEDIUM,Ord_5048
48354,2011-04-20,MEDIUM,Ord_5049
48416,2009-06-07,NOT SPECIFIED,Ord_5050
49798,2012-08-12,CRITICAL,Ord_5051
50470,2010-08-23,LOW,Ord_5052
52900,2011-05-20,HIGH,Ord_5053
57572,2011-12-07,MEDIUM,Ord_5054
57766,2010-04-30,HIGH,Ord_5055
58566,2011-08-23,NOT SPECIFIED,Ord_5056
58658,2012-11-06,MEDIUM,Ord_5057
59139,2011-01-29,CRITICAL,Ord_5058
59942,2009-08-02,MEDIUM,Ord_5059
6850,2010-11-02,HIGH,Ord_5060
7488,2012-03-05,CRITICAL,Ord_5061
7552,2012-10-09,CRITICAL,Ord_5062
7585,2011-05-19,HIGH,Ord_5063
8289,2012-10-28,LOW,Ord_5064
8679,2012-06-05,MEDIUM,Ord_5065
12481,2011-10-07,CRITICAL,Ord_5066
20128,2009-08-31,NOT SPECIFIED,Ord_5067
24804,2011-05-27,NOT SPECIFIED,Ord_5068
28357,2010-05-21,NOT SPECIFIED,Ord_5069
31043,2009-07-15,HIGH,Ord_5070
32355,2009-05-20,NOT SPECIFIED,Ord_5071
33700,2011-07-04,LOW,Ord_5072
35811,2012-03-01,CRITICAL,Ord_5073
38598,2009-08-15,LOW,Ord_5074
40678,2010-04-28,LOW,Ord_5075
41154,2009-04-30,LOW,Ord_5076
43909,2009-07-01,HIGH,Ord_5077
45346,2012-11-15,HIGH,Ord_5078
46336,2011-07-29,HIGH,Ord_5079
52320,2012-09-24,LOW,Ord_5080
52357,2009-03-09,NOT SPECIFIED,Ord_5081
53573,2009-03-15,NOT SPECIFIED,Ord_5082
56420,2011-07-24,LOW,Ord_5083
57412,2009-07-13,LOW,Ord_5084
66,2009-01-19,LOW,Ord_5085
1762,2009-08-19,NOT SPECIFIED,Ord_5086
6150,2012-01-10,CRITICAL,Ord_5087
6310,2009-03-05,NOT SPECIFIED,Ord_5088
9664,2010-07-04,HIGH,Ord_5089
11168,2012-10-21,CRITICAL,Ord_5090
12417,2010-10-24,CRITICAL,Ord_5091
13607,2010-11-18,CRITICAL,Ord_5092
14597,2010-08-30,CRITICAL,Ord_5093
15015,2010-11-25,HIGH,Ord_5094
17539,2011-09-15,NOT SPECIFIED,Ord_5095
19559,2010-04-15,HIGH,Ord_5096
21188,2011-09-21,CRITICAL,Ord_5097
21318,2010-04-07,HIGH,Ord_5098
21792,2012-09-25,NOT SPECIFIED,Ord_5099
21831,2009-09-19,NOT SPECIFIED,Ord_5100
24801,2012-11-15,HIGH,Ord_5103
27780,2012-10-20,CRITICAL,Ord_5104
27843,2010-05-09,MEDIUM,Ord_5105
28773,2011-10-02,LOW,Ord_5106
30786,2012-07-16,MEDIUM,Ord_5107
31809,2010-07-28,HIGH,Ord_5108
31878,2011-12-18,MEDIUM,Ord_5109
34976,2012-11-24,MEDIUM,Ord_5110
34979,2010-09-28,CRITICAL,Ord_5111
36608,2011-09-28,LOW,Ord_5112
36994,2011-06-17,CRITICAL,Ord_5113
38944,2010-04-20,MEDIUM,Ord_5114
39075,2012-02-19,NOT SPECIFIED,Ord_5115
39425,2012-08-16,CRITICAL,Ord_5116
41921,2012-02-23,MEDIUM,Ord_5117
42945,2012-12-29,NOT SPECIFIED,Ord_5118
43104,2012-10-28,HIGH,Ord_5119
43301,2009-08-21,CRITICAL,Ord_5120
44995,2009-06-08,HIGH,Ord_5121
45989,2010-08-23,HIGH,Ord_5122
49767,2010-08-11,CRITICAL,Ord_5123
51239,2012-02-23,LOW,Ord_5124
54084,2011-10-09,CRITICAL,Ord_5127
55014,2010-01-11,HIGH,Ord_5128
55845,2011-07-21,LOW,Ord_5129
55846,2009-07-20,NOT SPECIFIED,Ord_5130
57063,2011-02-06,MEDIUM,Ord_5131
57093,2012-02-05,LOW,Ord_5132
59329,2012-04-12,CRITICAL,Ord_5133
36,2011-02-11,CRITICAL,Ord_5134
194,2012-04-04,MEDIUM,Ord_5135
384,2012-02-03,LOW,Ord_5136
774,2011-03-12,CRITICAL,Ord_5137
1027,2012-02-06,MEDIUM,Ord_5138
1060,2010-02-20,MEDIUM,Ord_5139
1280,2010-10-01,LOW,Ord_5140
1764,2012-03-24,CRITICAL,Ord_5141
1824,2009-04-05,CRITICAL,Ord_5142
2503,2010-06-19,MEDIUM,Ord_5143
4069,2012-12-05,MEDIUM,Ord_5144
4645,2009-09-19,CRITICAL,Ord_5145
5858,2012-07-13,NOT SPECIFIED,Ord_5146
6304,2011-11-08,HIGH,Ord_5147
6661,2010-04-16,LOW,Ord_5148
6757,2012-01-02,MEDIUM,Ord_5149
7904,2010-05-27,LOW,Ord_5150
7909,2009-03-01,HIGH,Ord_5151
8614,2009-04-06,LOW,Ord_5152
9249,2010-05-19,HIGH,Ord_5153
9639,2010-05-09,NOT SPECIFIED,Ord_5154
9696,2011-02-19,NOT SPECIFIED,Ord_5155
9888,2009-12-09,LOW,Ord_5156
10913,2010-06-02,LOW,Ord_5157
10981,2010-05-14,HIGH,Ord_5158
12707,2010-05-29,HIGH,Ord_5159
13799,2010-01-12,CRITICAL,Ord_5160
13959,2009-04-04,MEDIUM,Ord_5161
14016,2012-11-07,LOW,Ord_5162
14563,2011-02-12,CRITICAL,Ord_5163
15428,2011-09-02,CRITICAL,Ord_5164
16772,2012-12-26,HIGH,Ord_5165
18119,2009-06-24,LOW,Ord_5166
18368,2012-11-30,NOT SPECIFIED,Ord_5167
19424,2011-09-04,NOT SPECIFIED,Ord_5168
19425,2012-09-24,NOT SPECIFIED,Ord_5169
19812,2010-02-04,LOW,Ord_5170
21510,2012-08-05,HIGH,Ord_5171
21763,2012-05-28,LOW,Ord_5172
22212,2010-09-17,MEDIUM,Ord_5173
23046,2010-06-10,CRITICAL,Ord_5174
23172,2012-04-24,LOW,Ord_5175
23585,2012-10-31,CRITICAL,Ord_5176
23906,2010-09-20,CRITICAL,Ord_5177
24583,2011-09-08,CRITICAL,Ord_5178
25191,2011-03-30,MEDIUM,Ord_5179
25603,2011-05-03,LOW,Ord_5180
25861,2012-07-08,HIGH,Ord_5181
26979,2012-03-28,MEDIUM,Ord_5182
28097,2009-05-13,MEDIUM,Ord_5183
28262,2010-12-31,MEDIUM,Ord_5184
28519,2010-06-22,HIGH,Ord_5185
29187,2009-07-31,LOW,Ord_5186
29317,2011-02-10,NOT SPECIFIED,Ord_5187
29988,2009-12-06,HIGH,Ord_5188
30051,2012-03-20,NOT SPECIFIED,Ord_5189
30211,2010-07-06,MEDIUM,Ord_5190
30401,2012-10-18,MEDIUM,Ord_5191
30757,2010-12-26,MEDIUM,Ord_5192
31237,2011-07-29,NOT SPECIFIED,Ord_5193
32192,2012-02-18,NOT SPECIFIED,Ord_5194
33568,2012-07-21,MEDIUM,Ord_5195
33634,2010-08-31,NOT SPECIFIED,Ord_5196
33925,2011-03-05,LOW,Ord_5197
34338,2010-06-30,LOW,Ord_5198
34374,2009-06-30,LOW,Ord_5199
34565,2009-07-13,MEDIUM,Ord_5200
34948,2010-12-01,CRITICAL,Ord_5201
35652,2010-09-21,LOW,Ord_5202
36038,2012-08-16,HIGH,Ord_5203
36934,2009-12-22,MEDIUM,Ord_5204
37542,2009-07-20,MEDIUM,Ord_5205
38178,2012-08-29,MEDIUM,Ord_5206
38279,2012-04-29,MEDIUM,Ord_5207
38787,2011-05-08,LOW,Ord_5208
38791,2010-03-14,LOW,Ord_5209
38817,2012-05-20,NOT SPECIFIED,Ord_5210
38887,2009-10-24,CRITICAL,Ord_5211
38914,2012-05-30,MEDIUM,Ord_5212
39072,2009-02-22,HIGH,Ord_5213
39652,2012-04-05,LOW,Ord_5214
39750,2009-03-27,HIGH,Ord_5215
40006,2009-06-15,NOT SPECIFIED,Ord_5216
40770,2011-04-16,LOW,Ord_5217
40933,2012-05-27,HIGH,Ord_5218
42370,2011-11-21,HIGH,Ord_5219
42436,2012-09-08,CRITICAL,Ord_5220
42855,2011-08-07,NOT SPECIFIED,Ord_5221
43686,2011-07-05,MEDIUM,Ord_5222
44295,2010-01-23,MEDIUM,Ord_5223
44869,2012-08-22,MEDIUM,Ord_5224
45511,2010-08-21,LOW,Ord_5225
46469,2009-08-16,CRITICAL,Ord_5226
47207,2009-12-18,LOW,Ord_5227
48801,2012-10-13,HIGH,Ord_5228
49954,2012-02-27,CRITICAL,Ord_5229
50563,2011-07-16,HIGH,Ord_5230
50882,2010-08-31,HIGH,Ord_5231
51553,2011-11-27,NOT SPECIFIED,Ord_5232
52199,2011-01-26,MEDIUM,Ord_5233
52293,2011-04-15,HIGH,Ord_5234
52839,2010-11-04,HIGH,Ord_5235
53443,2011-08-10,CRITICAL,Ord_5236
53767,2011-08-26,NOT SPECIFIED,Ord_5237
54787,2011-02-24,HIGH,Ord_5238
55011,2012-04-01,CRITICAL,Ord_5239
55490,2009-11-16,MEDIUM,Ord_5240
56069,2012-10-14,LOW,Ord_5241
56163,2009-11-08,NOT SPECIFIED,Ord_5242
56929,2011-09-26,HIGH,Ord_5243
57378,2009-12-28,NOT SPECIFIED,Ord_5244
58914,2009-09-04,LOW,Ord_5245
59586,2012-07-03,LOW,Ord_5246
359,2009-12-18,MEDIUM,Ord_5247
832,2012-04-18,LOW,Ord_5248
1383,2010-04-26,HIGH,Ord_5249
2433,2009-08-21,NOT SPECIFIED,Ord_5250
2659,2010-12-17,NOT SPECIFIED,Ord_5251
3172,2012-02-06,NOT SPECIFIED,Ord_5252
4199,2012-12-02,CRITICAL,Ord_5253
5347,2011-02-21,MEDIUM,Ord_5254
5764,2010-02-10,NOT SPECIFIED,Ord_5255
5860,2012-02-19,NOT SPECIFIED,Ord_5256
6117,2012-12-21,CRITICAL,Ord_5257
7077,2011-12-21,HIGH,Ord_5258
7142,2011-07-21,CRITICAL,Ord_5259
7398,2009-01-06,NOT SPECIFIED,Ord_5260
7431,2009-01-05,MEDIUM,Ord_5261
8005,2012-05-04,CRITICAL,Ord_5262
8165,2009-10-15,LOW,Ord_5263
8902,2011-06-19,HIGH,Ord_5264
9187,2009-08-21,HIGH,Ord_5265
9219,2009-09-28,LOW,Ord_5266
9762,2009-03-01,HIGH,Ord_5267
10663,2009-05-23,HIGH,Ord_5268
10917,2012-10-02,CRITICAL,Ord_5269
11648,2011-09-04,LOW,Ord_5270
11972,2009-03-01,NOT SPECIFIED,Ord_5271
12641,2011-02-22,LOW,Ord_5272
14018,2010-06-06,HIGH,Ord_5273
14916,2009-02-27,LOW,Ord_5274
15300,2011-08-02,HIGH,Ord_5275
15425,2011-07-25,LOW,Ord_5276
16390,2012-03-24,MEDIUM,Ord_5277
16805,2011-12-30,LOW,Ord_5278
17155,2009-01-28,MEDIUM,Ord_5279
18496,2009-05-15,HIGH,Ord_5280
18688,2011-05-03,NOT SPECIFIED,Ord_5281
19140,2009-09-30,MEDIUM,Ord_5282
19175,2009-08-19,LOW,Ord_5283
19457,2009-12-07,HIGH,Ord_5284
19745,2012-12-18,HIGH,Ord_5285
20741,2010-10-30,LOW,Ord_5286
23746,2010-12-15,HIGH,Ord_5287
24705,2011-09-15,CRITICAL,Ord_5288
25028,2011-05-01,CRITICAL,Ord_5289
25063,2009-06-29,NOT SPECIFIED,Ord_5290
25412,2011-06-06,NOT SPECIFIED,Ord_5291
26627,2009-10-30,MEDIUM,Ord_5292
26947,2010-04-06,HIGH,Ord_5293
27138,2012-05-30,HIGH,Ord_5294
27939,2012-10-04,MEDIUM,Ord_5295
28544,2012-08-28,CRITICAL,Ord_5296
30403,2012-10-07,HIGH,Ord_5297
31844,2011-02-07,NOT SPECIFIED,Ord_5298
32449,2012-09-12,CRITICAL,Ord_5299
32800,2009-01-21,NOT SPECIFIED,Ord_5300
33824,2011-02-03,CRITICAL,Ord_5301
34179,2011-02-11,NOT SPECIFIED,Ord_5302
34245,2010-07-02,MEDIUM,Ord_5303
35046,2010-07-24,MEDIUM,Ord_5304
35684,2011-03-08,LOW,Ord_5305
36101,2012-08-20,HIGH,Ord_5306
36387,2011-07-11,HIGH,Ord_5307
36455,2009-02-19,HIGH,Ord_5308
36673,2010-09-13,LOW,Ord_5309
36704,2011-06-16,HIGH,Ord_5310
37218,2010-12-19,HIGH,Ord_5311
38311,2011-04-23,MEDIUM,Ord_5312
38438,2011-05-31,CRITICAL,Ord_5313
40007,2012-08-30,NOT SPECIFIED,Ord_5314
40065,2012-02-17,HIGH,Ord_5315
